old_entrez_gene_id	new_entrez_gene_id	date
294114	361456	20050510
294115	498988	20050510
294127	494535	20050510
294128	494535	20050510
294132	494316	20050508
294135	29142	20050510
294212	680842	20091202
294225	406194	20050510
294242	415062	20050506
294246	406867	20050510
294248	415064	20051013
294254	108348108	20210313
294271	294270	20050510
294280	294279	20050504
294294	294154	20090124
294334	102546627	20150729
294344	103690331	20150729
294367	691180	20050508
294393	499433	20050504
294434	685325	20080927
294437	361857	20090126
294446	25603	20120626
294451	365587	20050505
294501	499431	20080923
294552	689473	20090126
294567	294410	20051027
294569	309816	20080923
294585	499452	20050510
294614	100362255	20120626
294622	102555137	20150728
294646	499507	20050508
294657	114122	20050510
294663	29636	20050505
294684	29456	20050510
294716	502504	20090126
294721	103691450	20050510
294741	100362324	20151030
294748	689031	20071109
294750	499529	20050509
294784	310137	20050615
294825	29163	20050510
294863	294862	20090126
294872	286979	20050510
294887	100910852	20150728
294916	114208	20080923
294938	680654	20090822
294942	24268	20050615
294947	81744	20050510
295015	689629	20150729
295054	619575	20090126
295064	688478	20080524
295070	690752	20090126
295092	691033	20120626
295120	691346	20050509
295135	103691605	20150729
295140	494559	20050217
295157	679811	20090127
295162	102550932	20151107
295180	499658	20210521
295188	24641	20050509
295195	445415	20051021
295209	685479	20100203
295232	681050	20080923
295260	499670	20050510
295272	690102	20050509
295278	100912338	20230127
295286	25393	20050510
295309	690547	20080923
295328	690366	20080923
295329	690430	20050510
295346	84473	20060421
295370	310785	20050510
295379	691167	20050504
295391	499695	20050510
295396	691307	20050510
295415	691730	20050510
295419	100910753	20150814
295487	103691733	20150729
295495	295496	20080923
295523	207122	20050508
295545	102551818	20150728
295585	502566	20150728
295618	100912299	20150729
295622	102556209	20150728
295644	311078	20090105
295778	100359810	20150729
295805	502648	20050510
295810	287876	20111018
295926	362161	20150821
295927	362161	20050503
295936	690358	20121010
295954	84600	20060421
295978	691083	20090127
295988	362186	20080923
295991	286994	20050510
296053	296512	20090127
296064	29275	20051108
296096	691932	20080923
296103	502663	20080923
296109	499879	20050510
296114	679845	20090126
296127	29231	20050504
296174	681315	20070210
296186	499896	20050507
296228	114591	20050428
296232	689220	20050510
296252	499911	20050505
296274	641621	20050510
296297	399489	20080531
296355	362267	20050510
296367	171437	20050504
296375	84584	20050504
296392	688510	20071109
296417	103691988	20220303
296420	100360757	20140713
296497	252857	20050510
296548	502612	20050510
296555	499747	20050510
296572	499755	20050510
296591	681186	20050510
296594	681375	20080923
296598	619346	20080703
296607	685398	20050507
296628	113931	20050508
296629	113931	20050509
296748	102554908	20050509
296749	685620	20080924
296780	501421	20150729
296786	29184	20050508
296788	102551166	20150813
296824	100910867	20151104
296853	500019	20050506
296854	500019	20050507
296855	362322	20080923
296862	686079	20071109
296880	103692073	20050506
296900	681159	20050510
296916	502734	20050507
296938	404783	20050510
297002	408204	20050510
297003	408205	20050510
297024	680112	20050510
297032	502756	20050507
297033	502757	20050508
297086	500119	20050510
297121	108348088	20050510
297122	494240	20050510
297127	494251	20050510
297130	494243	20050510
297136	494273	20050510
297141	494301	20050510
297143	494250	20050510
297148	362375	20050510
297260	679997	20120626
297377	680423	20080817
297378	680434	20080923
297379	500224	20050510
297405	502857	20050510
297421	500245	20050510
297442	120102341	20230214
297463	500261	20130830
297528	502875	20050510
297533	297530	20050510
297539	500299	20050510
297546	500301	20050217
297555	24716	20050504
297563	312678	20080914
297577	500311	20050510
297581	502884	20050510
297611	64033	20050510
297614	408222	20050510
297616	408216	20050510
297640	502900	20050510
297644	689161	20080810
297648	494206	20050510
297650	494207	20050510
297667	494210	20050510
297673	690326	20050507
297674	690334	20050508
297696	108348150	20050510
297754	353252	20050509
297764	502935	20080923
297769	100365184	20151030
297791	117548	20080923
297826	102546982	20150728
297884	102552961	20150729
297908	100361762	20120626
297949	103691020	20150728
298050	102550848	20150728
298085	680021	20070131
298116	298109	20230215
298137	298138	20130402
298209	502959	20050510
298214	502960	20050510
298216	502961	20050510
298219	120103158	20050510
298220	100911527	20150729
298223	502967	20050506
298225	108350996	20210331
298258	24383	20050510
298265	362550	20050510
298266	362550	20050510
298302	100363074	20120920
298304	56281	20050507
298308	100196907	20111018
298338	691459	20071109
298359	432358	20071109
298409	689914	20150729
298412	266674	20050510
298444	102555307	20150729
298446	689103	20050510
298457	685666	20080703
298461	685793	20150729
298467	114021	20050510
298511	362587	20081010
298513	100361133	20120915
298563	102552669	20150729
298570	313644	20120921
298578	690388	20081009
298604	690911	20071109
298620	691150	20050510
298669	691589	20080923
298674	680424	20081009
298684	680734	20071109
298685	680747	20081009
298706	100361294	20120204
298741	690880	20050510
298763	100362346	20101201
298781	685550	20050510
298876	503018	20151027
298887	689955	20050510
298918	690450	20080923
298945	314030	20151030
298957	362862	20080520
298980	366608	20150807
298997	366614	20050510
299019	500650	20050510
299067	366631	20191218
299073	299075	20050510
299078	100912115	20190710
299090	500655	20050510
299123	690035	20071109
299124	102553691	20050510
299151	366669	20130215
299155	29326	20050217
299167	366675	20050510
299175	681415	20080924
299267	373065	20050504
299279	100909605	20210306
299286	500714	20050510
299289	690575	20050510
299301	501441	20050510
299317	314443	20150814
299340	299339	20080923
299390	366742	20071109
299406	691803	20071109
299467	691959	20120626
299575	299570	20230708
299598	286915	20080516
299601	691093	20100131
299610	690966	20080923
299642	362851	20050510
299652	503124	20150729
299653	503124	20050510
299677	689226	20151028
299701	282580	20150729
299712	680065	20050510
299769	681271	20050510
299808	362855	20050510
299821	680066	20101118
299846	299845	20050510
299873	445442	20060208
299882	64047	20050510
299889	103690326	20210331
299891	314942	20120926
299913	503156	20050510
299945	500871	20050510
300014	680210	20100203
300110	362972	20130830
300213	24881	20050510
300217	64158	20050510
300238	102555469	20210331
300255	685072	20090121
300264	368178	20090105
300265	24459	20050509
300269	100912361	20050510
300275	103690888	20150729
300310	282580	20050510
300314	362919	20120626
300321	689069	20080927
300439	100361376	20120626
300465	500959	20050510
300482	500965	20050505
300504	680367	20080810
300506	680391	20071109
300518	100911068	20210527
300651	500983	20050510
300671	122799	20050510
300684	363055	20080923
300685	500989	20080923
300703	690528	20090105
300727	117521	20101104
300730	691014	20050510
300815	29650	20050510
300833	100912027	20210306
300847	367113	20090105
300865	113990	20050503
300908	363115	20100707
300928	103691425	20151110
300942	685055	20100326
300960	24338	20050510
300966	501046	20130406
300997	688430	20050510
301025	117552	20050510
301031	501061	20050510
301074	367191	20050507
301102	29334	20050506
301103	29334	20050507
301116	679944	20050510
301192	680425	20120626
301244	501100	20080923
301257	685697	20080923
301258	685722	20050510
301276	688517	20071109
301280	108351992	20210331
301282	103690504	20150728
301296	100361830	20100131
301316	685888	20050510
301336	301334	20080923
301366	373540	20080923
301448	286928	20071109
301466	102553119	20150814
301472	689947	20080529
301526	689593	20101104
301530	301529	20080923
301576	501177	20050505
301607	681140	20050505
301616	316638	20050510
301724	103690214	20150729
301726	103690214	20150729
301796	688921	20150728
301853	690644	20120626
301869	303575	20111018
301926	503311	20120626
302044	366804	20210604
302105	100911289	20210306
302108	362758	20071109
302113	680819	20120626
302135	301839	20050505
302141	301839	20050503
302160	301839	20050505
302243	689453	20150728
302278	689372	20111018
302297	103694207	20150729
302316	688539	20050507
302340	100912627	20210310
302365	103690878	20150729
302390	103690877	20050510
302403	100361639	20120626
302448	100909486	20210306
302479	120100647	20210310
302491	302489	20080923
302511	100362389	20110414
302512	102552945	20150729
302522	100911593	20151110
302539	363448	20050504
302543	691895	20071109
302556	679682	20050508
302558	116695	20050504
302629	685819	20050510
302639	102557137	20150729
302644	680190	20050505
302649	680342	20050510
302657	686095	20050504
302660	501550	20050507
302694	367795	20050505
302712	680489	20050510
302738	24907	20050510
302744	102553413	20210331
302760	103690860	20150729
302768	688518	20071109
302775	102555852	20150729
302840	679158	20050510
302853	688562	20050217
302868	302311	20050510
302897	24420	20050510
302988	106146145	20150814
303003	685679	20080923
303036	360509	20080923
303054	29709	20050510
303074	100911235	20131031
303110	497900	20080918
303160	691231	20100202
303176	691488	20080924
303177	64646	20080924
303270	103693441	20150729
303273	192247	20060422
303290	408206	20050510
303309	287522	20080906
303317	100360533	20120626
303432	494338	20050510
303437	102551403	20131213
303482	24457	20050510
303483	497985	20050510
303489	100361765	20101124
303521	450229	20050510
303525	501720	20050510
303555	103693455	20150515
303562	684984	20080923
303570	685269	20050217
303576	103693459	20150729
303661	501735	20110126
303675	100360582	20050510
303683	287824	20050624
303694	360668	20080923
303770	501715	20050509
303810	103690658	20150729
303874	103689978	20210331
303891	689710	20100428
303930	103690431	20150729
304070	288240	20080923
304100	498060	20050510
304119	501767	20050510
304121	501765	20050510
304211	689201	20050510
304234	686010	20050510
304252	100361588	20120626
304265	140635	20060421
304267	685116	20150728
304314	100363332	20151027
304467	116455	20050508
304468	100362764	20120915
304548	117241	20050505
304575	100909600	20210331
304609	366791	20050505
304612	688865	20071109
304642	364983	20080923
304649	102550189	20150729
304675	29162	20050509
304687	304688	20050510
304706	24565	20050510
304774	681070	20080923
304778	360840	20100202
304818	685707	20150814
304821	363989	20050510
304916	680586	20111018
305061	257649	20050510
305122	100364240	20071109
305167	498332	20050419
305185	100361238	20120626
305212	501896	20050510
305218	501890	20050510
305223	29157	20050510
305237	497009	20051019
305298	289582	20050510
305305	680229	20080923
305314	360932	20080923
305344	680579	20050504
305356	114845	20050503
305379	117087	20050510
305426	501925	20090105
305456	680537	20070303
305469	305468	20090105
305535	686117	20081001
305622	100361138	20101109
305626	100910143	20210331
305669	688996	20080923
305671	688968	20120626
305676	685144	20101104
305677	114002	20050510
305681	688634	20120626
305805	63889	20050510
305855	498499	20071109
305894	691478	20071109
305931	100361710	20120915
306027	102548295	20150728
306115	108352954	20210306
306163	691984	20071109
306166	170924	20150729
306170	364476	20120921
306191	679957	20070127
306258	171339	20050419
306268	100360475	20120915
306294	290580	20150728
306298	685599	20131213
306312	683469	20150729
306333	100360518	20120915
306346	102547294	20150729
306367	679595	20080703
306407	100360801	20150729
306409	100360801	20120626
306736	246209	20050510
306762	685936	20081202
306780	361213	20060420
306851	117140	20050510
306861	306860	20050504
306869	100362805	20120915
306896	691300	20111018
306958	306956	20050510
307001	140588	20060421
307023	102546805	20150729
307042	100362678	20120915
307073	103694120	20150728
307109	100360100	20120918
307144	680404	20080923
307156	100361506	20131124
307211	498891	20050510
307255	361351	20050615
307259	289233	20080905
307263	103694243	20150729
307287	498870	20050510
307408	689274	20080923
307416	103694225	20150729
307448	307449	20090313
307462	291618	20100205
307489	25133	20151104
307498	102557111	20220129
307713	100359680	20120918
307717	498918	20050506
307738	103694310	20150729
307787	688429	20081103
307794	100360427	20120918
307803	361400	20050515
307841	292017	20050510
307844	307842	20050510
307853	307855	20081001
307860	690810	20081103
307970	103694328	20220311
307974	307949	20150729
308001	499380	20080923
308017	685425	20080923
308053	292199	20151111
308062	498999	20050509
308081	499014	20070424
308086	282546	20050510
308092	117526	20050510
308103	404641	20051025
308109	29295	20050624
308127	679812	20080923
308142	100362710	20151030
308178	108348178	20191220
308181	688785	20080603
308209	685793	20120626
308321	103691034	20080923
308327	499069	20100205
308329	292577	20130214
308340	691411	20080913
308359	499083	20050510
308363	102553002	20151104
308377	681263	20080703
308378	25264	20050504
308389	306400	20050623
308395	24926	20050505
308399	24256	20080923
308411	100360880	20120204
308413	680476	20080923
308414	680440	20080923
308448	78960	20050510
308456	308457	20050508
308488	108348102	20170318
308566	102546758	20080923
308575	100360621	20150311
308580	494125	20061207
308583	691002	20080923
308585	691018	20131101
308604	404643	20050510
308656	680000	20071109
308691	679875	20080923
308720	100911069	20140226
308793	116996	20050510
308862	120099896	20220113
308917	361621	20060625
308927	685750	20080923
308934	691042	20100206
308946	690861	20080923
308956	100910280	20150729
309023	309025	20050510
309072	679837	20080515
309077	309081	20090105
309151	100361529	20151111
309155	689151	20050510
309180	293692	20050419
309211	25752	20050510
309224	100363176	20130830
309253	499171	20050510
309302	499342	20100205
309321	373544	20050510
309333	54286	20050508
309375	120097610	20220303
309414	286972	20050510
309437	293992	20151110
309467	102553148	20210603
309487	686098	20100306
309492	680319	20050510
309504	308190	20050508
309518	685332	20080923
